2.953097094374405596e-01,2.910361668282718250e-01,9.567120515588304341e-01
3.015928947446201436e-01,2.970415815770349188e-01,9.548645447466429514e-01
3.078760800517997276e-01,3.030352696327739404e-01,9.529793415172188586e-01
3.141592653589793116e-01,3.090169943749473958e-01,9.510565162951535312e-01
3.204424506661588956e-01,3.149865196553047753e-01,9.490961449902945990e-01
3.267256359733384796e-01,3.209436098072094845e-01,9.470983049947443444e-01
3.330088212805180636e-01,3.268880296549424580e-01,9.450630751798048124e-01
3.392920065876977032e-01,3.328195445229866767e-01,9.429905358928644121e-01
3.455751918948772872e-01,3.387379202452914240e-01,9.408807689542254549e-01
3.518583772020568712e-01,3.446429231745170574e-01,9.387338576538740709e-01
3.581415625092364552e-01,3.505343201912590190e-01,9.365498867481922840e-01
3.644247478164160392e-01,3.564118787132507515e-01,9.343289424566120216e-01
3.707079331235956232e-01,3.622753667045456871e-01,9.320711124582109486e-01
3.769911184307752072e-01,3.681245526846779748e-01,9.297764858882513472e-01
3.832743037379547912e-01,3.739592057378004486e-01,9.274451533346612653e-01
3.895574890451343752e-01,3.797790955218011133e-01,9.250772068344580434e-01
3.958406743523139593e-01,3.855839922773965367e-01,9.226727398701147775e-01
4.021238596594935433e-01,3.913736668372024274e-01,9.202318473658703812e-01
4.084070449666731273e-01,3.971478906347806204e-01,9.177546256839811400e-01
4.146902302738527113e-01,4.029064357136626362e-01,9.152411726209175313e-01
4.209734155810322953e-01,4.086490747363490383e-01,9.126915874035027576e-01
4.272566008882118793e-01,4.143755809932841427e-01,9.101059706849956576e-01
4.335397861953914633e-01,4.200857284118062474e-01,9.074844245411168853e-01
4.398229715025710473e-01,4.257792915650726595e-01,9.048270524660195768e-01
4.461061568097506314e-01,4.314560456809589661e-01,9.021339593682028424e-01
4.523893421169302154e-01,4.371157666509328799e-01,8.994052515663710778e-01
4.586725274241097994e-01,4.427582310389014952e-01,8.966410367852358787e-01
4.649557127312893834e-01,4.483832160900322328e-01,8.938414241512637748e-01
4.712388980384690229e-01,4.539904997395468045e-01,8.910065241883678988e-01
4.775220833456486069e-01,4.595798606214878679e-01,8.881364488135444768e-01
4.838052686528281909e-01,4.651510780774583687e-01,8.852313113324552507e-01
4.900884539600077749e-01,4.707039321653325725e-01,8.822912264349532796e-01
4.963716392671873590e-01,4.762382036679391195e-01,8.793163101905562273e-01
5.026548245743669430e-01,4.817536741017153235e-01,8.763066800438635839e-01
5.089380098815464715e-01,4.872501257253322726e-01,8.732624548099201522e-01
5.152211951887261110e-01,4.927273415482915642e-01,8.701837546695256886e-01
5.215043804959056395e-01,4.981851053394907858e-01,8.670707011644900319e-01
5.277875658030852790e-01,5.036232016357607977e-01,8.639234171928352746e-01
5.340707511102648075e-01,5.090414157503713177e-01,8.607420270039436438e-01
5.403539364174444470e-01,5.144395337815064195e-01,8.575266561936522036e-01
5.466371217246240866e-01,5.198173426207095549e-01,8.542774316992951533e-01
5.529203070318036151e-01,5.251746299612957136e-01,8.509944817946918372e-01
5.592034923389832546e-01,5.305111843067340516e-01,8.476779360850832390e-01
5.654866776461627831e-01,5.358267949789966567e-01,8.443279255020150753e-01
5.717698629533424226e-01,5.411212521268758957e-01,8.409445822981690410e-01
5.780530482605219511e-01,5.463943467342691207e-01,8.375280400421417637e-01
5.843362335677015906e-01,5.516458706284302904e-01,8.340784336131711330e-01
5.906194188748811191e-01,5.568756164881879522e-01,8.305958991958126703e-01
5.969026041820607587e-01,5.620833778521305835e-01,8.270805742745618305e-01
6.031857894892402872e-01,5.672689491267565165e-01,8.235325976284274541e-01
6.094689747964199267e-01,5.724321255945908904e-01,8.199521093254522608e-01
6.157521601035994552e-01,5.775727034222676304e-01,8.163392507171839396e-01
6.220353454107790947e-01,5.826904796685761223e-01,8.126941644330939463e-01
6.283185307179586232e-01,5.877852522924731371e-01,8.090169943749474513e-01
6.346017160251382627e-01,5.928568201610592281e-01,8.053078857111218847e-01
6.408849013323177912e-01,5.979049830575188240e-01,8.015669848708766310e-01
6.471680866394974307e-01,6.029295416890246839e-01,7.977944395385709875e-01
6.534512719466769592e-01,6.079302976946053816e-01,7.939903986478353826e-01
6.597344572538565988e-01,6.129070536529764857e-01,7.901550123756903021e-01
6.660176425610361273e-01,6.178596130903343253e-01,7.862884321366189200e-01
6.723008278682157668e-01,6.227877804881125634e-01,7.823908105765881027e-01
6.785840131753954063e-01,6.276913612907005779e-01,7.784623015670233404e-01
6.848671984825749348e-01,6.325701619131244291e-01,7.745030601987338281e-01
6.911503837897545743e-01,6.374239897486897455e-01,7.705132427757891422e-01
6.974335690969341028e-01,6.422526531765844204e-01,7.664930068093498416e-01
7.037167544041137424e-01,6.470559615694443378e-01,7.624425110114477766e-01
7.099999397112932709e-01,6.518337253008787968e-01,7.583619152887218773e-01
7.162831250184729104e-01,6.565857557529565236e-01,7.542513807361037603e-01
7.225663103256524389e-01,6.613118653236518263e-01,7.501110696304595926e-01
7.288494956328320784e-01,6.660118674342516698e-01,7.459411454241821060e-01
7.351326809400116069e-01,6.706855765367200073e-01,7.417417727387392024e-01
7.414158662471912464e-01,6.753328081210244749e-01,7.375131173581738198e-01
7.476990515543707749e-01,6.799533787224192327e-01,7.332553462225600560e-01
7.539822368615504145e-01,6.845471059286887261e-01,7.289686274214115524e-01
7.602654221687299430e-01,6.891138083873484810e-01,7.246531301870466901e-01
7.665486074759095825e-01,6.936533058128050433e-01,7.203090248879068236e-01
7.728317927830891110e-01,6.981654189934726196e-01,7.159364830218312159e-01
7.791149780902687505e-01,7.026499697988491944e-01,7.115356772092853443e-01
7.853981633974482790e-01,7.071067811865474617e-01,7.071067811865475727e-01
7.916813487046279185e-01,7.115356772092853443e-01,7.026499697988491944e-01
7.979645340118074470e-01,7.159364830218311049e-01,6.981654189934727306e-01
8.042477193189870865e-01,7.203090248879069346e-01,6.936533058128049323e-01
8.105309046261667261e-01,7.246531301870466901e-01,6.891138083873483700e-01
8.168140899333462546e-01,7.289686274214115524e-01,6.845471059286886151e-01
8.230972752405258941e-01,7.332553462225600560e-01,6.799533787224191217e-01
8.293804605477054226e-01,7.375131173581739308e-01,6.753328081210244749e-01
8.356636458548850621e-01,7.417417727387392024e-01,6.706855765367200073e-01
8.419468311620645906e-01,7.459411454241821060e-01,6.660118674342516698e-01
8.482300164692442301e-01,7.501110696304595926e-01,6.613118653236518263e-01
8.545132017764237586e-01,7.542513807361037603e-01,6.565857557529564126e-01
8.607963870836033982e-01,7.583619152887218773e-01,6.518337253008786858e-01
8.670795723907829267e-01,7.624425110114478876e-01,6.470559615694443378e-01
8.733627576979625662e-01,7.664930068093498416e-01,6.422526531765843094e-01
8.796459430051420947e-01,7.705132427757892533e-01,6.374239897486897455e-01
8.859291283123217342e-01,7.745030601987338281e-01,6.325701619131244291e-01
8.922123136195012627e-01,7.784623015670234514e-01,6.276913612907004669e-01
8.984954989266809022e-01,7.823908105765881027e-01,6.227877804881124524e-01
9.047786842338604307e-01,7.862884321366189200e-01,6.178596130903343253e-01
9.110618695410400703e-01,7.901550123756904132e-01,6.129070536529764857e-01
9.173450548482195988e-01,7.939903986478352715e-01,6.079302976946053816e-01
9.236282401553992383e-01,7.977944395385709875e-01,6.029295416890246839e-01
9.299114254625787668e-01,8.015669848708765199e-01,5.979049830575189350e-01
9.361946107697584063e-01,8.053078857111219957e-01,5.928568201610592281e-01
9.424777960769380458e-01,8.090169943749474513e-01,5.877852522924730261e-01
9.487609813841175743e-01,8.126941644330939463e-01,5.826904796685760113e-01
9.550441666912972138e-01,8.163392507171839396e-01,5.775727034222675194e-01
9.613273519984767423e-01,8.199521093254523718e-01,5.724321255945908904e-01
9.676105373056563819e-01,8.235325976284274541e-01,5.672689491267564055e-01
9.738937226128359104e-01,8.270805742745618305e-01,5.620833778521305835e-01
9.801769079200155499e-01,8.305958991958126703e-01,5.568756164881879522e-01
9.864600932271950784e-01,8.340784336131711330e-01,5.516458706284302904e-01
9.927432785343747179e-01,8.375280400421417637e-01,5.463943467342690097e-01
9.990264638415542464e-01,8.409445822981690410e-01,5.411212521268758957e-01
1.005309649148733886e+00,8.443279255020150753e-01,5.358267949789965456e-01
1.011592834455913525e+00,8.476779360850832390e-01,5.305111843067339406e-01
1.017876019763092943e+00,8.509944817946918372e-01,5.251746299612957136e-01
1.024159205070272582e+00,8.542774316992951533e-01,5.198173426207094439e-01
1.030442390377452222e+00,8.575266561936523146e-01,5.144395337815064195e-01
1.036725575684631862e+00,8.607420270039436438e-01,5.090414157503712067e-01
1.043008760991811279e+00,8.639234171928352746e-01,5.036232016357609087e-01
1.049291946298990919e+00,8.670707011644900319e-01,4.981851053394908413e-01
1.055575131606170558e+00,8.701837546695256886e-01,4.927273415482915642e-01
1.061858316913350198e+00,8.732624548099201522e-01,4.872501257253322171e-01
1.068141502220529615e+00,8.763066800438635839e-01,4.817536741017153235e-01
1.074424687527709255e+00,8.793163101905562273e-01,4.762382036679391195e-01
1.080707872834888894e+00,8.822912264349532796e-01,4.707039321653325170e-01
1.086991058142068534e+00,8.852313113324552507e-01,4.651510780774582576e-01
1.093274243449248173e+00,8.881364488135445878e-01,4.595798606214877569e-01
1.099557428756427591e+00,8.910065241883677878e-01,4.539904997395468045e-01
1.105840614063607230e+00,8.938414241512637748e-01,4.483832160900322328e-01
1.112123799370786870e+00,8.966410367852358787e-01,4.427582310389014952e-01
1.118406984677966509e+00,8.994052515663710778e-01,4.371157666509328243e-01
1.124690169985145927e+00,9.021339593682028424e-01,4.314560456809590216e-01
1.130973355292325566e+00,9.048270524660195768e-01,4.257792915650726595e-01
1.137256540599505206e+00,9.074844245411169963e-01,4.200857284118061918e-01
1.143539725906684845e+00,9.101059706849957687e-01,4.143755809932840317e-01
1.149822911213864263e+00,9.126915874035027576e-01,4.086490747363490939e-01
1.156106096521043902e+00,9.152411726209175313e-01,4.029064357136626917e-01
1.162389281828223542e+00,9.177546256839811400e-01,3.971478906347805649e-01
1.168672467135403181e+00,9.202318473658703812e-01,3.913736668372023164e-01
1.174955652442582599e+00,9.226727398701147775e-01,3.855839922773965922e-01
1.181238837749762238e+00,9.250772068344580434e-01,3.797790955218011133e-01
1.187522023056941878e+00,9.274451533346613763e-01,3.739592057378003931e-01
1.193805208364121517e+00,9.297764858882514583e-01,3.681245526846778637e-01
1.200088393671300935e+00,9.320711124582109486e-01,3.622753667045457426e-01
1.206371578978480574e+00,9.343289424566120216e-01,3.564118787132507515e-01
1.212654764285660214e+00,9.365498867481923950e-01,3.505343201912589635e-01
1.218937949592839853e+00,9.387338576538740709e-01,3.446429231745170019e-01
1.225221134900019493e+00,9.408807689542255659e-01,3.387379202452912574e-01
1.231504320207198910e+00,9.429905358928644121e-01,3.328195445229866767e-01
1.237787505514378550e+00,9.450630751798048124e-01,3.268880296549424580e-01
1.244070690821558189e+00,9.470983049947443444e-01,3.209436098072094290e-01
1.250353876128737829e+00,9.490961449902945990e-01,3.149865196553046642e-01
1.256637061435917246e+00,9.510565162951535312e-01,3.090169943749474513e-01
1.262920246743096886e+00,9.529793415172188586e-01,3.030352696327739959e-01
1.269203432050276525e+00,9.548645447466429514e-01,2.970415815770348633e-01
1.275486617357456165e+00,9.567120515588305452e-01,2.910361668282717140e-01
1.281769802664635582e+00,9.585217890173758359e-01,2.850192624699761645e-01
1.288052987971815222e+00,9.602936856769430651e-01,2.789911060392292752e-01
1.294336173278994861e+00,9.620276715860859307e-01,2.729519355173251616e-01
1.300619358586174501e+00,9.637236782900097110e-01,2.669019893203754545e-01
1.306902543893353918e+00,9.653816388332738807e-01,2.608415062898969961e-01
1.313185729200533558e+00,9.670014877624349969e-01,2.547707256833821599e-01
1.319468914507713198e+00,9.685831611286310761e-01,2.486898871648547393e-01
1.325752099814892837e+00,9.701265964901059080e-01,2.425992307954073501e-01
1.332035285122072255e+00,9.716317329146738624e-01,2.364989970237247607e-01
1.338318470429251894e+00,9.730985109821265189e-01,2.303894266765906251e-01
1.344601655736431534e+00,9.745268727865771252e-01,2.242707609493811705e-01
1.350884841043611173e+00,9.759167619387474346e-01,2.181432413965424810e-01
1.357168026350790813e+00,9.772681235681934808e-01,2.120071099220545152e-01
1.363451211657970230e+00,9.785809043254720674e-01,2.058626087698813556e-01
1.369734396965149870e+00,9.798550523842468607e-01,1.997099805144069984e-01
1.376017582272329509e+00,9.810905174433340870e-01,1.935494680508601795e-01
1.382300767579509149e+00,9.822872507286887211e-01,1.873813145857245177e-01
1.388583952886688566e+00,9.834452049953297248e-01,1.812057636271373895e-01
1.394867138193868206e+00,9.845643345292053317e-01,1.750230589752760357e-01
1.401150323501047845e+00,9.856445951489980484e-01,1.688334447127338156e-01
1.407433508808227485e+00,9.866859442078680376e-01,1.626371651948834984e-01
1.413716694115406902e+00,9.876883405951377704e-01,1.564344650402309245e-01
1.419999879422586542e+00,9.886517447379140622e-01,1.502255891207570637e-01
1.426283064729766181e+00,9.895761186026509337e-01,1.440107825522521090e-01
1.432566250036945821e+00,9.904614256966511876e-01,1.377902906846379671e-01
1.438849435344125238e+00,9.913076310695065896e-01,1.315643590922825623e-01
1.445132620651304878e+00,9.921147013144778759e-01,1.253332335643042583e-01
1.451415805958484517e+00,9.928826045698136982e-01,1.190971600948697029e-01
1.457698991265664157e+00,9.936113105200083950e-01,1.128563848734815966e-01
1.463982176572843574e+00,9.943007903969989236e-01,1.066111542752599950e-01
1.470265361880023214e+00,9.949510169813001736e-01,1.003617148512149088e-01
1.476548547187202853e+00,9.955619646030799963e-01,9.410831331851428339e-02
1.482831732494382493e+00,9.961336091431725048e-01,8.785119655074309641e-02
1.489114917801562132e+00,9.966659280340298688e-01,8.159061156815741733e-02
1.495398103108741550e+00,9.971589002606139340e-01,7.532680552793274975e-02
1.501681288415921189e+00,9.976125063612252264e-01,6.906002571440578164e-02
1.507964473723100829e+00,9.980267284282715590e-01,6.279051952931330449e-02
1.514247659030280468e+00,9.984015501089750222e-01,5.651853448202440178e-02
1.520530844337459886e+00,9.987369566060174675e-01,5.024431817976959813e-02
1.526814029644639525e+00,9.990329346781247066e-01,4.396811831786489461e-02
1.533097214951819165e+00,9.992894726405892047e-01,3.769018266993447164e-02
1.539380400258998804e+00,9.995065603657316000e-01,3.141075907812817397e-02
1.545663585566178222e+00,9.996841892832999399e-01,2.513009544333753148e-02
1.551946770873357861e+00,9.998223523808089652e-01,1.884843971540817523e-02
1.558229956180537501e+00,9.999210442038161117e-01,1.256603988335255363e-02
1.564513141487717141e+00,9.999802608561371153e-01,6.283143965558843531e-03
1.570796326794896558e+00,1.000000000000000000e+00,6.123233995736766036e-17
1.577079512102076198e+00,9.999802608561371153e-01,-6.283143965558943278e-03
1.583362697409255837e+00,9.999210442038161117e-01,-1.256603988335265251e-02
1.589645882716435477e+00,9.998223523808089652e-01,-1.884843971540827584e-02
1.595929068023614894e+00,9.996841892832999399e-01,-2.513009544333740658e-02
1.602212253330794534e+00,9.995065603657316000e-01,-3.141075907812827805e-02
1.608495438637974173e+00,9.992894726405892047e-01,-3.769018266993457572e-02
1.614778623945153813e+00,9.990329346781247066e-01,-4.396811831786499175e-02
1.621061809252333452e+00,9.987369566060174675e-01,-5.024431817976969528e-02
1.627344994559512870e+00,9.984015501089750222e-01,-5.651853448202449892e-02
1.633628179866692509e+00,9.980267284282715590e-01,-6.279051952931340164e-02
1.639911365173872149e+00,9.976125063612252264e-01,-6.906002571440587878e-02
1.646194550481051788e+00,9.971589002606139340e-01,-7.532680552793284690e-02
1.652477735788231206e+00,9.966659280340298688e-01,-8.159061156815751448e-02
1.658760921095410845e+00,9.961336091431725048e-01,-8.785119655074319356e-02
1.665044106402590485e+00,9.955619646030799963e-01,-9.410831331851438053e-02
1.671327291709770124e+00,9.949510169813001736e-01,-1.003617148512150059e-01
1.677610477016949542e+00,9.943007903969989236e-01,-1.066111542752598701e-01
1.683893662324129181e+00,9.936113105200083950e-01,-1.128563848734816938e-01
1.690176847631308821e+00,9.928826045698136982e-01,-1.190971600948698000e-01
1.696460032938488460e+00,9.921147013144777649e-01,-1.253332335643043693e-01
1.702743218245667878e+00,9.913076310695065896e-01,-1.315643590922824513e-01
1.709026403552847517e+00,9.904614256966511876e-01,-1.377902906846380504e-01
1.715309588860027157e+00,9.895761186026509337e-01,-1.440107825522522200e-01
1.721592774167206796e+00,9.886517447379139512e-01,-1.502255891207571470e-01
1.727875959474386214e+00,9.876883405951377704e-01,-1.564344650402308134e-01
1.734159144781565853e+00,9.866859442078680376e-01,-1.626371651948835817e-01
1.740442330088745493e+00,9.856445951489980484e-01,-1.688334447127338989e-01
1.746725515395925132e+00,9.845643345292053317e-01,-1.750230589752761468e-01
1.753008700703104772e+00,9.834452049953296138e-01,-1.812057636271375005e-01
1.759291886010284189e+00,9.822872507286887211e-01,-1.873813145857246010e-01
1.765575071317463829e+00,9.810905174433340870e-01,-1.935494680508602905e-01
1.771858256624643468e+00,9.798550523842468607e-01,-1.997099805144071094e-01
1.778141441931823108e+00,9.785809043254720674e-01,-2.058626087698814666e-01
1.784424627239002525e+00,9.772681235681934808e-01,-2.120071099220545985e-01
1.790707812546182165e+00,9.759167619387474346e-01,-2.181432413965425643e-01
1.796990997853361804e+00,9.745268727865771252e-01,-2.242707609493812537e-01
1.803274183160541444e+00,9.730985109821265189e-01,-2.303894266765907084e-01
1.809557368467720861e+00,9.716317329146739734e-01,-2.364989970237246497e-01
1.815840553774900501e+00,9.701265964901057970e-01,-2.425992307954074334e-01
1.822123739082080141e+00,9.685831611286310761e-01,-2.486898871648548504e-01
1.828406924389259780e+00,9.670014877624349969e-01,-2.547707256833822709e-01
1.834690109696439198e+00,9.653816388332738807e-01,-2.608415062898968850e-01
1.840973295003618837e+00,9.637236782900097110e-01,-2.669019893203755656e-01
1.847256480310798477e+00,9.620276715860859307e-01,-2.729519355173252726e-01
1.853539665617978116e+00,9.602936856769430651e-01,-2.789911060392293307e-01
1.859822850925157534e+00,9.585217890173759470e-01,-2.850192624699760535e-01
1.866106036232337173e+00,9.567120515588304341e-01,-2.910361668282718250e-01
1.872389221539516813e+00,9.548645447466429514e-01,-2.970415815770349743e-01
1.878672406846696452e+00,9.529793415172187476e-01,-3.030352696327740514e-01
1.884955592153876092e+00,9.510565162951535312e-01,-3.090169943749475623e-01
1.891238777461055509e+00,9.490961449902945990e-01,-3.149865196553047753e-01
1.897521962768235149e+00,9.470983049947442334e-01,-3.209436098072095400e-01
1.903805148075414788e+00,9.450630751798048124e-01,-3.268880296549425690e-01
1.910088333382594428e+00,9.429905358928644121e-01,-3.328195445229867877e-01
1.916371518689773845e+00,9.408807689542254549e-01,-3.387379202452913685e-01
1.922654703996953485e+00,9.387338576538740709e-01,-3.446429231745170574e-01
1.928937889304133124e+00,9.365498867481922840e-01,-3.505343201912590745e-01
1.935221074611312764e+00,9.343289424566120216e-01,-3.564118787132508070e-01
1.941504259918492181e+00,9.320711124582109486e-01,-3.622753667045456316e-01
1.947787445225671821e+00,9.297764858882513472e-01,-3.681245526846779748e-01
1.954070630532851460e+00,9.274451533346612653e-01,-3.739592057378005041e-01
1.960353815840031100e+00,9.250772068344580434e-01,-3.797790955218012243e-01
1.966637001147210517e+00,9.226727398701148886e-01,-3.855839922773964812e-01
1.972920186454390157e+00,9.202318473658703812e-01,-3.913736668372024274e-01
1.979203371761569796e+00,9.177546256839811400e-01,-3.971478906347806759e-01
1.985486557068749436e+00,9.152411726209175313e-01,-4.029064357136627472e-01
1.991769742375928853e+00,9.126915874035028686e-01,-4.086490747363489828e-01
1.998052927683108493e+00,9.101059706849956576e-01,-4.143755809932841427e-01
2.004336112990288132e+00,9.074844245411168853e-01,-4.200857284118063029e-01
2.010619298297467772e+00,9.048270524660194658e-01,-4.257792915650727150e-01
2.016902483604647411e+00,9.021339593682027314e-01,-4.314560456809591327e-01
2.023185668911827051e+00,8.994052515663709668e-01,-4.371157666509331019e-01
2.029468854219006690e+00,8.966410367852357677e-01,-4.427582310389017728e-01
2.035752039526185886e+00,8.938414241512638858e-01,-4.483832160900321218e-01
2.042035224833365525e+00,8.910065241883678988e-01,-4.539904997395466935e-01
2.048318410140545165e+00,8.881364488135445878e-01,-4.595798606214878124e-01
2.054601595447724804e+00,8.852313113324552507e-01,-4.651510780774583687e-01
2.060884780754904444e+00,8.822912264349532796e-01,-4.707039321653326280e-01
2.067167966062084083e+00,8.793163101905562273e-01,-4.762382036679392305e-01
2.073451151369263723e+00,8.763066800438634729e-01,-4.817536741017154345e-01
2.079734336676443363e+00,8.732624548099200412e-01,-4.872501257253325502e-01
2.086017521983622558e+00,8.701837546695256886e-01,-4.927273415482914531e-01
2.092300707290802197e+00,8.670707011644901430e-01,-4.981851053394907303e-01
2.098583892597981837e+00,8.639234171928353856e-01,-5.036232016357607977e-01
2.104867077905161477e+00,8.607420270039436438e-01,-5.090414157503713177e-01
2.111150263212341116e+00,8.575266561936522036e-01,-5.144395337815065306e-01
2.117433448519520756e+00,8.542774316992951533e-01,-5.198173426207095549e-01
2.123716633826700395e+00,8.509944817946917262e-01,-5.251746299612958246e-01
2.129999819133880035e+00,8.476779360850831280e-01,-5.305111843067342736e-01
2.136283004441059230e+00,8.443279255020151863e-01,-5.358267949789964346e-01
2.142566189748238870e+00,8.409445822981691521e-01,-5.411212521268757847e-01
2.148849375055418509e+00,8.375280400421417637e-01,-5.463943467342690097e-01
2.155132560362598149e+00,8.340784336131712440e-01,-5.516458706284301794e-01
2.161415745669777788e+00,8.305958991958126703e-01,-5.568756164881880633e-01
2.167698930976957428e+00,8.270805742745617195e-01,-5.620833778521306945e-01
2.173982116284137067e+00,8.235325976284273430e-01,-5.672689491267566275e-01
2.180265301591316707e+00,8.199521093254522608e-01,-5.724321255945910014e-01
2.186548486898496346e+00,8.163392507171838286e-01,-5.775727034222678524e-01
2.192831672205675542e+00,8.126941644330940573e-01,-5.826904796685759003e-01
2.199114857512855181e+00,8.090169943749474513e-01,-5.877852522924730261e-01
2.205398042820034821e+00,8.053078857111219957e-01,-5.928568201610592281e-01
2.211681228127214460e+00,8.015669848708765199e-01,-5.979049830575189350e-01
2.217964413434394100e+00,7.977944395385709875e-01,-6.029295416890247949e-01
2.224247598741573739e+00,7.939903986478352715e-01,-6.079302976946054926e-01
2.230530784048753379e+00,7.901550123756903021e-01,-6.129070536529765967e-01
2.236813969355933018e+00,7.862884321366188090e-01,-6.178596130903345474e-01
2.243097154663112214e+00,7.823908105765882137e-01,-6.227877804881123414e-01
2.249380339970291853e+00,7.784623015670234514e-01,-6.276913612907003559e-01
2.255663525277471493e+00,7.745030601987338281e-01,-6.325701619131244291e-01
2.261946710584651132e+00,7.705132427757892533e-01,-6.374239897486897455e-01
2.268229895891830772e+00,7.664930068093498416e-01,-6.422526531765844204e-01
2.274513081199010411e+00,7.624425110114477766e-01,-6.470559615694444489e-01
2.280796266506190051e+00,7.583619152887217663e-01,-6.518337253008789078e-01
2.287079451813369690e+00,7.542513807361036493e-01,-6.565857557529566346e-01
2.293362637120549330e+00,7.501110696304593706e-01,-6.613118653236520483e-01
2.299645822427728525e+00,7.459411454241822170e-01,-6.660118674342515588e-01
2.305929007734908165e+00,7.417417727387392024e-01,-6.706855765367200073e-01
2.312212193042087804e+00,7.375131173581739308e-01,-6.753328081210244749e-01
2.318495378349267444e+00,7.332553462225599450e-01,-6.799533787224192327e-01
2.324778563656447083e+00,7.289686274214114414e-01,-6.845471059286887261e-01
2.331061748963626723e+00,7.246531301870465791e-01,-6.891138083873485920e-01
2.337344934270806363e+00,7.203090248879067126e-01,-6.936533058128051543e-01
2.343628119577986002e+00,7.159364830218309939e-01,-6.981654189934728416e-01
2.349911304885165197e+00,7.115356772092854554e-01,-7.026499697988490833e-01
2.356194490192344837e+00,7.071067811865475727e-01,-7.071067811865474617e-01
2.362477675499524477e+00,7.026499697988491944e-01,-7.115356772092853443e-01
2.368760860806704116e+00,6.981654189934726196e-01,-7.159364830218312159e-01
2.375044046113883756e+00,6.936533058128049323e-01,-7.203090248879069346e-01
2.381327231421063395e+00,6.891138083873483700e-01,-7.246531301870466901e-01
2.387610416728243035e+00,6.845471059286885041e-01,-7.289686274214116635e-01
2.393893602035422674e+00,6.799533787224190107e-01,-7.332553462225601670e-01
2.400176787342601870e+00,6.753328081210245859e-01,-7.375131173581738198e-01
2.406459972649781509e+00,6.706855765367201183e-01,-7.417417727387390913e-01
2.412743157956961149e+00,6.660118674342516698e-01,-7.459411454241821060e-01
